TargetUR_x,TargetUR_y,TargetUL_x,TargetUL_y,TargetLR_x,TargetLR_y,TargetLL_x,TargetLL_y,ObstacleUR_x,ObstacleUR_y,ObstacleUL_x,ObstacleUL_y,ObstacleLR_x,ObstacleLR_y,ObstacleLL_x,ObstacleLL_y,ObstacleSizeUR_x,ObstacleSizeUR_y,ObstacleSizeUL_x,ObstacleSizeUL_y,ObstacleSizeLR_x,ObstacleSizeLR_y,ObstacleSizeLL_x,ObstacleSizeLL_y
1.435037,3.739688,-4.603708,1.740993,4.397853,-2.003063,-3.926813,-3.858027,4.128348,3.557259,-3.826484,3.906303,4.143813,-3.04214,-2.096099,-3.194301,2.526129,0.9637727,1.392341,2.149899,1.947516,2.337323,2.769985,2.955541
6.579493,1.708677,-5.00212,1.720655,1.390088,-3.02098,-6.352308,-3.314743,2.440335,2.276922,-5.273251,1.090274,3.366492,-2.379903,-3.916796,-3.240046,1.119113,1.506672,1.128258,2.069897,1.160576,2.100489,2.544047,2.911573
1.29992,2.542351,-3.230615,3.894614,2.616315,-3.161547,-3.989053,-3.508833,6.653436,1.114375,-4.317148,3.471906,4.44441,-3.646378,-2.843592,-3.289497,2.326459,1.25733,2.847412,2.906519,1.788061,2.087813,2.986629,1.423501
2.67734,1.004926,-5.129236,2.839798,4.343544,-2.739837,-1.969478,-2.78797,2.12737,2.717476,-4.249968,3.87817,4.145757,-2.499539,-4.761179,-3.211633,0.9712483,1.922347,2.650619,1.387819,2.809081,2.509049,2.469158,1.009782
6.296383,1.570102,-3.515234,2.477798,1.073578,-3.522142,-3.626497,-3.244673,4.580966,3.613797,-6.07917,1.782858,5.634439,-2.396639,-1.184127,-2.864561,2.405718,0.5562131,1.191086,1.172892,1.150336,2.511049,2.904251,0.8882387
2.023042,3.628232,-2.947793,2.004382,1.979657,-3.640962,-6.065857,-3.459851,1.525035,2.365615,-5.253011,3.068997,4.85222,-2.247008,-3.353608,-2.818108,2.219493,1.37414,1.236336,0.8887063,0.603336,2.028867,0.5525111,2.312999
5.043691,3.425939,-1.983124,3.898721,2.78913,-3.796476,-1.284959,-3.644487,5.983758,2.714073,-2.04891,2.569536,4.933488,-3.971546,-3.626814,-2.02896,2.87326,2.951535,2.001311,1.780662,1.093884,2.065258,1.931755,1.178308
5.761015,3.271455,-2.509992,3.477254,4.73315,-2.848372,-6.062354,-2.6268,4.228158,3.442512,-4.519905,2.9903,6.330615,-3.471957,-2.273101,-3.21138,1.004426,1.082979,0.507548,2.417334,1.06235,1.277291,0.9348153,2.562887
5.726606,3.094241,-3.23887,1.299283,3.946401,-2.296381,-3.53923,-2.632359,6.064502,3.239615,-3.474516,1.283401,4.732915,-2.790976,-6.191416,-2.692998,1.122748,1.093769,1.850975,1.950536,2.635482,2.419606,1.694206,1.566203
4.294403,2.366463,-2.26658,2.945154,1.254312,-3.570266,-2.98905,-3.774308,1.209155,2.719661,-3.76825,1.333197,4.871693,-3.122727,-3.96172,-3.224863,1.926738,1.477424,0.5838819,2.607647,1.995788,1.681996,1.733842,0.9985705
5.803124,2.988994,-3.409122,2.121232,6.547436,-3.892709,-2.990468,-2.712719,3.30568,2.686126,-4.912004,3.375711,4.042278,-2.618702,-5.227967,-2.62184,0.9286009,1.68533,1.342953,2.519931,0.6294881,1.115043,0.7787983,2.0362
3.014912,2.196961,-4.246068,2.707755,1.501964,-3.232727,-2.059704,-3.032684,6.358903,2.139981,-1.332477,1.770801,2.870089,-3.934485,-4.0824,-2.083955,2.820299,2.175002,2.997423,1.464951,1.216252,2.993006,2.359294,2.676351
1.772503,1.948229,-2.006375,1.199669,6.742613,-2.758107,-4.539872,-2.890232,5.075463,1.806229,-6.989776,3.663885,2.881466,-2.469254,-5.640419,-3.216628,2.37037,2.877103,1.401542,0.5995061,0.8444824,2.610861,2.132389,1.000509
6.776269,1.753411,-3.619692,1.857134,2.292317,-3.450684,-2.267835,-3.341418,2.949552,2.987397,-5.868204,2.019813,3.223759,-2.586821,-3.936928,-2.838491,0.971217,1.615165,2.287305,2.971339,1.617385,2.219192,1.567405,2.980651
3.78473,1.092782,-3.286615,1.721401,3.997137,-2.87055,-4.673615,-2.629091,6.978275,1.175469,-5.498869,1.685417,2.239419,-3.077044,-6.509361,-3.524957,2.710232,2.920048,0.5230315,2.767309,2.371124,2.805425,1.244605,1.455754
2.944086,1.819092,-5.795631,1.963798,4.931969,-3.805458,-3.391599,-3.221818,1.73328,3.594274,-4.707662,3.04448,2.041002,-2.408886,-2.117458,-2.519361,2.182491,2.685575,1.965826,2.190574,1.662612,1.822496,1.230078,1.630498
3.903378,1.427718,-1.596023,1.089817,6.859803,-2.846107,-2.45335,-3.650835,1.918104,1.125581,-2.127185,3.660488,5.187621,-3.642829,-2.458317,-3.089392,2.133237,1.286784,2.452792,1.787656,1.145299,2.280971,2.680196,2.589278
2.819796,2.882204,-3.948741,1.643988,1.612285,-2.764324,-5.454234,-2.541509,1.659749,2.441297,-5.242933,3.899065,5.108876,-3.666313,-4.937917,-3.273935,2.578826,2.591272,2.85335,2.918673,1.7015,1.295445,0.5103983,1.725019
4.738617,1.313714,-2.690708,1.050556,5.312516,-3.542472,-3.349972,-3.57795,3.832211,2.718019,-6.377034,1.571452,4.251268,-2.757995,-6.196186,-3.43194,1.146457,2.276369,2.09088,1.009352,2.777635,2.565559,0.5609821,0.8841668
4.076147,3.448734,-3.697366,1.978907,4.636204,-3.228954,-4.395321,-3.977578,2.317304,1.19225,-5.620881,3.210287,4.918896,-2.692262,-3.461014,-3.172259,0.5811678,1.884269,2.419047,2.736639,2.758281,1.883628,2.066137,0.7050269
6.720445,1.649569,-2.385662,2.215168,5.799292,-3.160056,-4.059793,-3.783177,6.334336,1.996109,-1.320208,1.243072,6.300406,-3.128205,-4.792055,-2.541907,0.7604589,0.7698326,1.059418,1.3103,1.455547,2.214187,0.9320386,2.650951
4.413585,2.733214,-4.20634,1.370431,5.669256,-2.512713,-3.879196,-3.298271,6.230558,1.121714,-1.787432,1.283316,6.848232,-3.508874,-4.707759,-3.395163,0.8697696,2.353913,2.749186,1.136394,0.8578028,2.665622,0.893821,2.030425
3.892286,1.36627,-2.880803,1.937805,1.604878,-3.320676,-6.149448,-2.520768,3.457103,1.074088,-4.434253,3.663928,4.205571,-3.852419,-4.11811,-2.6294,2.103821,1.151448,1.161425,2.095537,2.289151,1.073552,1.626641,0.5641969
4.911839,2.40488,-2.055693,2.11297,5.083358,-3.663637,-2.580582,-2.535587,4.755638,1.973113,-3.028568,2.36691,6.047173,-2.035355,-4.227004,-2.422393,1.660856,0.6134229,2.881569,2.297228,2.351969,2.918213,2.070567,2.263215
5.667498,2.5616,-1.299096,3.549092,6.165791,-3.282742,-2.868522,-3.874329,1.616303,2.833201,-5.905895,3.358372,3.207133,-3.918451,-2.32615,-3.388834,0.6917884,2.861049,2.340452,1.316784,2.244483,0.5025302,2.00654,1.92273
6.40199,3.475923,-6.277848,1.637856,2.903036,-2.261974,-2.255396,-2.966805,1.543946,1.691578,-6.394773,1.678488,2.302572,-3.20224,-5.73694,-3.669217,0.7166933,1.90254,1.393604,2.926527,1.952397,2.418023,2.583822,1.532673
5.95986,3.211216,-1.864028,1.823363,1.791809,-2.252642,-5.306271,-2.668517,1.041006,2.298878,-2.917118,3.606822,5.778461,-2.914495,-6.395714,-3.768585,0.7704239,1.715126,1.344694,2.662965,1.663765,2.677618,1.872479,2.571935
6.056753,1.85153,-1.763979,3.128119,5.650877,-2.146087,-1.995472,-2.41687,1.764259,2.540631,-4.227893,3.517043,5.550719,-2.410334,-2.114661,-3.886095,1.400959,0.9383686,2.386129,1.851305,1.451792,1.1355,1.050311,1.352104
1.777911,2.869684,-5.85952,3.679794,3.084658,-3.206423,-1.752206,-2.576505,3.560534,2.723598,-6.207441,2.798591,2.618678,-2.940034,-5.966555,-3.619758,1.507743,2.459639,1.266545,0.8567076,0.99256,1.905507,2.670096,0.9109281
6.164248,3.43209,-1.097188,2.822782,5.506695,-2.750307,-3.284421,-2.760488,2.254925,1.056765,-5.805437,3.689774,4.136632,-3.965219,-3.596786,-2.232294,2.927068,2.443927,1.89013,2.865263,2.045066,0.5376227,0.935645,0.5560161
6.623243,2.581506,-4.332551,1.349023,4.533316,-3.341439,-5.626673,-2.170719,4.904379,2.605635,-6.089666,2.141991,3.252541,-3.251942,-5.691002,-3.323907,1.157389,2.30316,0.7380535,2.5742,2.93055,1.871537,0.6228148,1.786769
2.144006,1.889512,-2.129556,3.043129,5.810254,-3.609388,-5.841625,-3.81322,2.654073,2.829698,-6.601728,2.447707,5.701795,-2.757102,-1.849372,-2.464185,1.479433,2.751688,2.520075,2.904666,2.458714,0.6995382,1.422005,2.535516
3.457002,3.141656,-6.953879,2.752554,6.168368,-2.651142,-2.430123,-3.065772,1.000873,1.949914,-3.825503,1.972057,1.492231,-2.754627,-5.778974,-2.701166,0.9608798,1.675193,1.992116,0.5362247,0.8721461,1.612407,2.200667,0.8466439
1.573594,2.993467,-3.644761,1.552239,4.487383,-3.905611,-3.16227,-3.175273,1.363303,1.381292,-3.445217,1.902322,2.926091,-2.95002,-1.295506,-3.675234,2.80055,2.578027,1.236527,1.974411,2.306106,1.478037,2.234057,1.015954
2.462767,3.716406,-2.207433,3.208201,4.955172,-2.032164,-4.269789,-3.383806,6.121772,1.92512,-3.672342,3.223277,4.480214,-3.053213,-1.915468,-3.613142,1.2642,1.159492,1.925198,0.9678464,2.886468,1.244728,2.633029,1.658132
4.445842,2.196607,-3.945923,2.569477,3.275217,-2.080858,-4.414493,-3.78443,1.049765,2.720587,-1.52515,3.298305,6.229205,-2.75159,-6.236357,-3.398943,2.038041,2.833652,0.7979162,2.223013,1.953365,2.524375,2.194517,1.988306
1.664229,3.739437,-5.378835,3.375086,3.53966,-2.077276,-2.322113,-3.837105,6.619354,1.567382,-3.223568,3.78114,2.940129,-3.956841,-3.394774,-3.237568,0.7097118,1.736806,1.496623,1.92357,0.9626116,2.164465,0.6520401,1.96933
6.458389,1.930628,-4.181211,2.649574,1.322248,-3.960988,-4.832202,-2.712285,3.879483,3.662449,-3.236039,2.99565,4.69626,-3.351259,-2.055804,-2.137865,2.697165,2.686793,1.518133,2.771002,2.599418,1.850785,0.5027993,2.395906
6.999018,2.382941,-6.480854,1.254325,2.45868,-2.294978,-5.084226,-2.936007,1.835712,3.601393,-6.996768,2.647696,3.714496,-2.65079,-3.531363,-2.020848,1.134837,2.906049,2.220918,1.111128,2.506632,1.159422,2.141842,2.854456
1.390277,3.794759,-1.138615,2.266371,3.260037,-3.833349,-1.925457,-2.523147,3.703747,3.474397,-6.247004,1.396261,1.526348,-3.072696,-5.017736,-2.151142,2.873587,1.143517,2.102386,0.7784514,1.949057,1.577487,2.583314,1.825118
4.28672,1.285754,-4.846309,2.162199,4.649598,-2.297031,-2.335129,-3.34218,4.306768,1.377189,-4.949627,3.433206,3.762661,-2.318569,-2.496802,-2.375071,1.908015,1.463615,1.391661,1.783343,1.306726,1.003028,2.552068,2.680089
5.633748,1.799011,-5.335768,3.765078,1.356981,-3.827233,-2.787688,-2.152617,4.348083,1.445227,-4.106674,2.468554,3.942836,-3.051815,-3.2051,-3.507159,2.515037,2.73667,0.8087258,1.775309,1.619372,1.444442,0.5432852,2.431504
6.711153,1.788465,-4.16627,3.205099,1.591527,-2.960353,-2.298592,-3.423901,5.736652,3.532013,-6.984406,2.987141,6.744071,-3.30723,-2.185477,-3.404166,2.439927,1.499351,1.035648,1.919235,2.325011,2.449301,1.257242,1.182547
5.813872,1.109867,-6.934711,1.395764,6.037509,-3.405128,-1.851957,-3.363126,6.084455,3.445501,-3.805387,3.13555,4.33657,-2.529201,-1.073656,-2.967869,1.067715,1.978181,1.298197,1.393515,2.124571,1.790127,1.419301,1.099244
6.678597,2.170573,-2.949476,3.483637,3.234004,-3.158534,-1.599272,-2.726234,5.866621,2.038487,-3.815647,1.96491,4.739654,-3.015491,-6.242,-3.437447,1.159323,2.94426,0.8580576,0.8226864,1.914187,2.902108,1.775335,1.357268
5.199273,3.996308,-5.631311,3.727412,4.618772,-2.173146,-3.217769,-2.671268,1.089793,1.62072,-5.609292,1.136958,4.030443,-3.619716,-6.026217,-2.200432,2.72127,2.858359,0.9938114,2.876325,2.935108,0.6568189,1.555856,1.292907
2.915627,3.496132,-6.422155,1.419765,1.113087,-2.057011,-2.245991,-3.393562,3.490277,2.434971,-2.876672,3.61371,2.281873,-2.001575,-5.407021,-2.120007,2.847571,2.065485,1.103364,2.358752,2.96849,2.434511,1.557282,2.434317
4.063637,2.127321,-3.762568,2.546754,3.99892,-3.314953,-1.089999,-2.676794,3.575325,3.278692,-3.691119,2.43138,5.60519,-2.81507,-1.835776,-2.334602,1.851003,2.23763,1.414271,1.007149,0.6745072,2.205206,2.696918,1.697503
1.261716,1.34341,-2.986798,3.433603,6.482334,-2.384807,-2.775761,-2.125155,5.574514,1.371486,-5.606682,2.425102,2.850983,-3.973541,-3.09678,-2.008,1.128826,1.288862,0.7036062,2.638955,1.312337,2.692502,1.96191,2.823614
3.674272,3.133041,-4.883016,2.755354,1.731216,-3.105862,-2.147539,-2.684551,6.986395,2.101208,-4.377062,2.660939,2.037839,-3.447838,-4.822918,-3.159155,0.5098684,2.795206,2.679241,1.432114,1.22003,1.050847,1.609978,2.271641
1.626707,1.681577,-6.470263,2.443041,4.562235,-2.604363,-5.058781,-2.100821,2.13495,2.132815,-3.695575,2.367614,5.922536,-2.299795,-5.637085,-2.608283,1.28096,1.286308,2.148554,1.366012,1.408592,1.118635,2.019233,0.6482597
4.901892,3.235174,-4.203059,1.263236,4.703635,-3.460449,-3.511622,-3.579592,2.284855,3.637264,-1.276706,2.220721,4.498643,-2.571472,-2.158129,-2.585042,2.247249,1.767141,2.57244,1.984667,2.57591,1.714147,2.874062,1.472566
6.001343,2.544909,-3.387963,3.150517,6.738522,-2.169795,-4.805627,-2.729481,1.88371,3.654042,-6.403999,1.731246,6.086254,-2.572007,-2.151716,-3.231364,2.488684,2.333334,2.954017,2.71072,1.725622,1.218031,1.741492,0.7141565
2.890426,2.333297,-2.069418,1.562637,6.891671,-3.52857,-5.012128,-2.537628,1.320924,2.428902,-1.721197,1.040217,5.79347,-3.241282,-1.387011,-3.521147,1.390209,2.675833,0.6675284,2.651453,0.6506323,2.704781,1.052985,2.069675
3.382122,1.025575,-4.14463,3.750389,4.790692,-2.263589,-3.618057,-3.50783,5.845602,1.757236,-1.663001,2.102821,6.115473,-3.538009,-4.224242,-2.865917,0.9648629,2.707227,1.649165,0.6530221,2.452396,0.7934518,2.867795,0.5913319
3.586551,1.440856,-6.011421,3.672756,1.7661,-3.094041,-3.813124,-3.645809,5.767753,3.000555,-1.419698,3.717419,6.960164,-3.279953,-1.81868,-3.438006,1.324335,2.944946,2.17152,2.122268,2.676857,1.91563,1.022805,1.764273
6.333512,3.0201,-2.009908,3.408383,4.778629,-3.99306,-4.761866,-2.653347,4.063674,3.614862,-4.860517,3.329672,1.617949,-3.580787,-4.536694,-2.251096,0.6167783,2.043738,2.829689,1.045753,2.693568,2.205158,2.803355,2.154319
2.173095,1.77839,-3.934692,3.950314,4.802024,-3.398663,-3.661689,-3.454436,5.789837,1.244036,-2.330268,1.916041,4.055513,-2.664252,-4.546457,-2.520132,2.20335,1.635003,0.7814746,2.609933,0.6958823,2.563851,2.205672,2.77044
5.781477,1.666766,-6.345699,3.441368,5.767604,-2.818298,-5.207799,-3.71386,5.472644,2.605458,-4.014841,2.474568,4.529865,-2.313479,-6.537457,-2.131144,2.019115,0.5306103,2.045215,2.925814,0.6910928,0.7365315,0.6284826,1.12152
2.460376,2.960345,-5.432763,2.599145,6.294092,-3.7479,-5.867054,-3.610953,4.566699,3.856924,-3.446789,2.222425,1.531286,-3.191739,-6.448962,-3.291952,1.061018,0.6335463,1.783773,1.585258,2.479321,2.520121,1.877327,1.857326
6.932536,1.579437,-2.596003,2.588539,1.523906,-2.482141,-5.776859,-3.9138,1.684239,2.667709,-3.121121,2.074237,5.028267,-2.562122,-3.690597,-3.306046,0.7406403,2.316679,0.5579739,0.7379885,1.189147,1.417197,2.815007,2.344448
6.857769,3.431233,-4.283499,3.433062,5.531445,-3.10219,-5.546791,-3.820406,4.007912,1.341253,-4.544696,1.120584,1.330564,-3.236914,-3.715703,-3.882701,2.866769,1.884278,0.5630423,2.658244,2.253384,2.021617,1.820688,1.172665
3.518851,1.907578,-5.81661,3.060823,1.040408,-2.291942,-1.515084,-3.418829,1.934856,2.634906,-1.084079,2.429499,4.043127,-3.150472,-3.066653,-2.585797,1.400684,2.505848,1.226115,1.136239,2.023699,0.9147148,1.451201,2.927625
1.664254,2.033143,-6.805936,2.645596,1.464831,-2.381826,-2.500997,-2.032259,1.964934,2.928547,-2.710864,1.777499,2.282515,-2.034375,-4.346088,-2.702239,0.9857132,0.9895648,1.451991,2.319484,2.70254,1.198501,1.751241,2.498952
1.971616,2.374007,-5.346075,3.812249,6.462684,-3.785013,-3.813414,-3.429626,3.669987,3.730645,-5.699546,3.161975,2.025449,-3.158896,-4.387109,-3.705622,2.491734,0.5559869,2.141551,2.834522,2.780792,1.05328,1.001964,1.445007
2.522459,3.196043,-5.721733,1.603058,1.216786,-3.534925,-6.347794,-2.609187,3.574655,2.381828,-5.443379,1.975802,2.716383,-2.948525,-4.981541,-3.840138,2.16198,0.7234975,0.7036819,1.42711,1.423254,1.606442,2.31295,1.6851
4.079912,1.331717,-4.016776,3.812588,4.665736,-2.792715,-6.158188,-3.965597,5.273713,1.404404,-3.391424,1.408989,6.091814,-3.3799,-3.322713,-2.831157,1.29644,1.881403,0.7237812,0.9640967,1.061882,2.523861,2.680866,1.82032
2.600587,3.105273,-6.506755,1.820759,3.700308,-2.140136,-4.58145,-3.053368,1.877726,1.42294,-2.283603,1.885067,1.740895,-2.9771,-3.626716,-2.35975,0.948567,0.6183462,2.105416,2.704176,0.8820845,2.570299,1.429596,2.403084
5.945248,1.62008,-3.427567,2.346086,1.150681,-2.545836,-3.478417,-2.721258,4.587723,1.820076,-4.973711,1.25244,5.716524,-3.375203,-6.264302,-2.361198,0.7402857,0.6787379,0.8363824,1.021985,1.716401,1.803231,1.796254,1.326161
6.639179,2.788233,-3.427054,1.490719,4.884407,-2.935961,-3.470013,-2.086813,5.820263,3.156107,-3.987055,3.814149,6.892547,-3.736669,-6.010427,-2.010815,1.182513,1.900037,2.021547,2.365378,2.218513,0.6213145,2.621934,2.823487
6.369316,3.68704,-6.290737,1.043589,3.485627,-2.119597,-4.734595,-3.396585,6.187477,3.284303,-4.893513,2.655495,2.984965,-2.196892,-4.214009,-3.379629,1.909717,2.476226,1.303493,2.52702,2.896886,2.057332,1.497941,0.7643594
5.51872,3.627535,-5.671993,1.764508,4.419049,-2.856442,-5.462153,-3.05895,4.238571,1.637306,-5.241924,1.282081,1.451138,-3.985281,-2.103298,-2.221915,1.870131,0.7286321,1.220881,1.050886,1.461477,0.6872745,2.300939,2.594628
2.764568,3.877228,-2.404287,1.775306,2.127795,-2.089677,-2.020262,-3.82977,6.676863,1.632019,-4.555835,2.636911,5.036877,-2.136334,-1.999035,-3.93974,1.609745,2.187922,0.9691374,1.750366,1.102509,1.443178,2.646551,0.7157113
3.501348,1.766754,-1.599241,1.469878,3.043322,-3.244848,-1.890315,-3.993472,2.215608,2.886198,-2.113661,3.548192,4.594156,-2.274355,-1.466947,-2.418825,0.9025155,0.9506564,1.198004,2.677366,2.082146,1.574431,1.806395,2.882345
3.700181,2.698186,-3.403408,3.403185,6.149092,-2.209274,-2.28161,-3.804016,5.396799,1.151399,-1.478157,2.838495,3.566972,-3.838142,-5.691489,-2.814128,2.657002,2.79817,1.659976,0.8611735,2.236315,1.372019,2.915407,0.6713341
1.929035,1.89903,-6.458343,2.695165,3.725728,-2.656643,-2.78348,-3.964985,4.766504,3.703218,-5.10484,1.226729,5.603666,-3.865842,-5.094517,-3.430049,1.881604,1.489054,2.219378,2.155523,2.625999,1.026578,2.620067,1.661953
3.324306,1.141743,-2.284137,1.052132,5.939384,-3.912209,-3.716526,-2.122982,3.487483,3.78989,-1.24974,1.335557,3.620941,-3.706991,-2.185977,-2.02787,0.6877165,1.256881,0.5431317,2.441032,1.085203,1.037144,0.512016,0.8934017
1.213706,3.484413,-6.270535,1.729935,2.509364,-2.685615,-5.771154,-3.031077,2.575403,1.578788,-2.395595,1.474736,5.079981,-3.470757,-3.710623,-2.487406,2.682115,1.430559,1.701596,2.357898,1.021645,2.377468,2.349992,1.705498
1.451891,2.566648,-1.315717,2.419872,2.7933,-2.668788,-3.783478,-3.065505,3.07516,2.680539,-2.03111,1.239651,6.633424,-3.978553,-2.303248,-3.671095,1.152647,1.16925,1.258481,0.8764242,0.7643254,0.8521812,1.580879,2.070042
5.242481,2.903617,-2.61217,1.525756,5.522246,-2.245096,-5.879169,-2.880605,4.730999,1.622568,-4.50892,1.196614,4.12701,-2.613364,-2.156519,-3.414607,1.739122,0.8798416,2.059398,0.8213578,2.643083,1.617565,0.5372237,1.711945
4.132811,1.84496,-3.864899,3.742692,2.437433,-3.534154,-1.712175,-2.639327,3.791139,2.887556,-4.733096,2.416677,5.327353,-2.239775,-1.385205,-2.99883,2.547262,2.560854,1.471184,2.489652,0.9568827,1.137657,1.349349,2.413001
2.924047,2.700162,-4.20839,3.430711,1.338232,-3.026628,-1.876921,-2.265217,1.427546,3.132455,-6.899701,1.219152,6.324689,-2.253164,-4.904342,-3.230124,2.027247,2.414986,2.704216,2.327459,2.568064,2.254249,1.767927,2.787726
1.362903,1.418914,-6.345079,2.285672,6.997812,-3.819772,-4.662743,-3.111958,5.856236,1.411226,-5.692045,1.685966,3.755667,-3.935576,-6.273613,-3.82511,2.361758,2.724258,2.818072,2.384176,2.8113,2.768128,2.247634,0.6926014
1.541349,1.763509,-6.752596,3.268298,5.515529,-2.890035,-2.209232,-3.900831,1.852384,3.528647,-4.783872,2.834721,4.105445,-2.137338,-1.693076,-2.842203,2.804126,2.672678,2.991565,2.705137,1.577515,1.688379,2.734745,1.903217
4.945659,2.373631,-2.020977,3.661846,2.074004,-3.043892,-5.21901,-3.161856,6.577563,2.535203,-2.055218,1.556035,6.07919,-2.036799,-5.827288,-2.190344,2.541142,2.772993,2.880632,2.638403,1.348279,2.088791,0.8334758,1.05743
1.289662,2.14168,-3.071068,1.300479,1.283317,-3.519706,-5.332234,-3.233642,5.03646,2.658833,-3.488961,2.002722,2.878031,-2.827764,-3.467481,-2.587318,1.379851,0.7985159,1.799561,2.05674,1.346524,0.5098279,2.155571,2.175125
4.126121,1.41812,-1.541886,1.792047,4.090981,-3.578416,-6.046412,-3.54076,1.603347,2.42977,-1.149426,1.815996,4.997656,-3.305048,-4.673115,-2.976586,2.659733,0.8291607,2.63831,1.11307,1.635541,1.60869,2.890986,2.141088
2.55764,2.804874,-1.334947,3.665473,2.205596,-2.325499,-3.191943,-2.981118,6.582669,1.414576,-4.015124,2.129137,2.1696,-3.991242,-5.430944,-3.547304,1.636997,2.727185,2.663046,2.641587,2.745268,2.399085,2.788465,1.336791
5.843057,2.199142,-1.760409,1.510661,5.131351,-3.258062,-2.156062,-3.538353,3.652787,1.381827,-3.777229,2.085775,1.855299,-3.63025,-4.472687,-3.534798,1.801023,2.741411,1.553728,1.098184,2.623842,1.528791,2.386002,2.051137
3.580881,2.019748,-1.612828,3.200969,6.615912,-2.491726,-5.201479,-3.419632,1.449801,3.456641,-2.090065,1.834355,4.830772,-2.097405,-5.209438,-2.64875,2.586045,1.6321,2.169901,2.947169,1.972167,0.9176903,1.866098,2.679935
4.319163,3.73849,-4.506369,2.863543,4.799933,-3.570754,-4.091439,-2.911125,5.8485,1.703066,-1.424775,3.758689,2.999751,-2.676372,-3.231493,-3.959458,2.048482,2.935046,0.5251701,0.6943377,2.667021,2.342974,2.416056,2.583146
3.72947,3.673669,-2.678432,1.575148,3.508495,-2.705838,-2.170742,-3.97771,3.11005,2.9903,-3.924883,2.171764,4.606167,-3.123205,-1.338774,-3.815885,2.97682,2.819441,1.050443,0.8826621,2.324775,2.761463,1.741661,2.822119
3.876601,3.053297,-1.085493,1.430204,2.794556,-3.498465,-1.650887,-3.353683,1.643478,1.635602,-3.05393,3.844979,1.460214,-3.018452,-2.456428,-3.641733,1.288026,0.5836229,2.44628,2.301641,0.9119965,1.898991,1.179527,2.589663
6.424416,3.446303,-4.170479,2.891477,4.768441,-3.190243,-2.477372,-3.315331,6.035937,3.318013,-2.402436,1.168803,3.716936,-3.8518,-1.641785,-2.006017,2.562785,1.136748,2.230929,2.006388,1.219896,1.487446,0.5828815,1.433671
1.442661,2.222715,-4.413503,2.142691,5.761801,-3.622379,-4.182017,-3.966169,3.45276,3.817523,-3.643537,1.317885,6.722008,-2.847796,-5.734755,-3.815063,2.842535,0.7588728,2.307037,0.501148,1.394365,2.879822,2.787091,1.771526
3.320155,2.207685,-3.78991,2.295906,2.236782,-2.565137,-1.311407,-2.537685,2.439996,3.612309,-6.316774,3.231086,4.866854,-2.197576,-4.050811,-3.07232,2.540471,1.848114,2.855857,1.357324,1.74681,1.766438,1.474184,1.952868
1.608771,3.616437,-5.059895,3.029066,1.500057,-2.104988,-6.791273,-2.517925,4.632266,3.013944,-3.459652,1.242899,3.106106,-3.50445,-5.206183,-2.59518,1.465545,0.7609503,2.485421,2.86762,1.997436,2.536212,0.5159991,0.8269988
1.044187,2.009137,-5.996833,2.263623,6.158346,-3.774544,-2.962083,-3.771306,1.446,3.287243,-5.369359,3.912827,2.427417,-3.838931,-3.54141,-2.206347,1.272053,2.790238,2.588784,2.298613,0.991671,2.901062,1.680839,1.049305
2.233402,1.858009,-2.144032,3.66591,2.793321,-2.222181,-4.535941,-3.681287,5.919772,3.25585,-6.025197,1.47674,2.862774,-3.681408,-3.729685,-2.754174,2.130388,1.876045,0.5717619,2.550217,2.286831,0.6655242,1.256269,2.178614
6.033257,3.685199,-6.867558,3.416447,2.348889,-3.16416,-1.997544,-3.823193,3.644087,3.964485,-5.752984,3.057726,1.14984,-2.044356,-6.032636,-3.202898,2.635168,0.5076929,2.256381,0.6080683,1.604988,0.8537717,2.243695,2.308652
1.13747,2.95795,-2.874207,3.572507,1.18405,-2.271353,-3.838891,-2.09739,3.722131,3.459038,-6.78525,2.331563,2.973786,-3.221696,-2.128951,-2.312251,1.775042,0.9886469,2.683539,1.880761,2.758758,1.321952,1.312433,2.627237
4.391526,1.285495,-2.596783,2.201488,4.68027,-2.059627,-5.240036,-2.667813,4.909586,3.246321,-3.218716,3.083467,4.416863,-2.572411,-6.488824,-3.446772,1.099167,1.659318,2.793782,0.6176441,2.711387,0.6549837,0.5060168,0.8009397
4.166259,1.231102,-2.988333,2.357699,2.197211,-3.168814,-3.638579,-2.506166,5.858292,1.422201,-3.56335,2.836329,2.186163,-3.977901,-5.15143,-3.527054,1.475075,2.967412,1.761823,2.976817,1.254682,2.952266,1.769082,2.14751
6.331578,1.546822,-3.487134,2.413645,1.105673,-2.10735,-2.57605,-2.871357,3.864544,1.823846,-2.810199,1.936396,5.719739,-3.7125,-1.903369,-3.013305,1.88268,2.753788,1.785431,2.397595,2.204167,0.5576881,1.495651,0.9244319
5.057724,2.762973,-6.617195,3.147762,6.379914,-2.015193,-5.571213,-2.47133,3.332986,1.42769,-2.616781,3.025012,2.454481,-3.966535,-4.930341,-3.533576,0.6395312,2.295163,2.551552,0.9301712,1.151826,0.8086951,2.064578,1.753128
2.60801,1.569736,-6.646746,3.769844,2.835363,-2.449084,-2.434937,-2.511453,5.913177,2.171662,-4.263658,2.024445,3.344295,-3.98584,-6.176228,-3.261922,1.678392,2.963548,2.583359,2.996389,2.210245,0.939392,1.375935,1.277386
